"success","task","trial_type","trial_index","time_elapsed","internal_node_id","ID","condition","StartTime","EndTime","view_history","rt","stimulus","response","response_raw","response_normalized","correct_answer","correct"
NULL,"presentation_trials_main","html-keyboard-response","116","247388","0.0-4.0-11.0-6.0","3124577","control","2025/8/8 11:31:47","2025/8/8 11:36:10",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","117","248390","0.0-4.0-11.0-7.0","3124577","control","2025/8/8 11:31:47","2025/8/8 11:36:10",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","118","260979","0.0-4.0-11.0-8.0","3124577","control","2025/8/8 11:31:47","2025/8/8 11:36:10",NULL,NULL,NULL,NULL,"157GLXZ","157GLXZ","157DGLX",
NULL,"debrief","html-keyboard-response","119","263421","0.0-5.0","3124577","control","2025/8/8 11:31:47","2025/8/8 11:36:10",NULL,"2442","<p style='text-algin:left'>これで事前課題は終了になります。</p><p style='text-algin:left'>次に、文章産出課題の説明に移ります。</p><p style='text-algin:left'>準備ができたらスペースキーを押して、文章産出課題に進んでください。</p>"," ",NULL,NULL,NULL,NULL
"1","FullScreen","fullscreen","0","3661","0.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"practice_task_inst_tl","instructions","1","25472","0.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05","Array","21810",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","2","26474","0.0-2.0-0.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","3","27480","0.0-2.0-0.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","4","28496","0.0-2.0-0.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","5","29498","0.0-2.0-0.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","6","47024","0.0-2.0-0.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"123A","123A","2AC",
NULL,NULL,"html-keyboard-response","7","49026","0.0-2.0-0.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<p style='color:red; font-size: 48px;'>不正解です。正しい答えは <code>2AC</code> です。</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","8","50027","0.0-2.0-1.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","9","51028","0.0-2.0-1.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","10","52030","0.0-2.0-1.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","11","53032","0.0-2.0-1.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","12","58039","0.0-2.0-1.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"5BD","5BD","5BD","1"
NULL,NULL,"html-keyboard-response","13","60042","0.0-2.0-1.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","14","61043","0.0-2.0-2.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","15","62044","0.0-2.0-2.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","16","63054","0.0-2.0-2.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","17","64068","0.0-2.0-2.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","18","65069","0.0-2.0-2.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","19","70079","0.0-2.0-2.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"17CG","17CG","17CG","1"
NULL,NULL,"html-keyboard-response","20","72081","0.0-2.0-2.0-6.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","21","73082","0.0-2.0-3.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","22","74084","0.0-2.0-3.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","23","75085","0.0-2.0-3.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","24","76087","0.0-2.0-3.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","25","77089","0.0-2.0-3.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","26","80039","0.0-2.0-3.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"26AF","26AF","26AF","1"
NULL,NULL,"html-keyboard-response","27","82043","0.0-2.0-3.0-6.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"main_task_inst_tl","instructions","28","90047","0.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05","Array","8005",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","29","91049","0.0-4.0-0.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","30","92050","0.0-4.0-0.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","31","93051","0.0-4.0-0.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","32","94053","0.0-4.0-0.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","33","95054","0.0-4.0-0.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","34","98903","0.0-4.0-0.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"13BD","13BD","13BD","1"
NULL,"presentation_trials_main","html-keyboard-response","35","99905","0.0-4.0-1.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","36","100906","0.0-4.0-1.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","37","101907","0.0-4.0-1.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","38","102909","0.0-4.0-1.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","39","103911","0.0-4.0-1.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","40","106880","0.0-4.0-1.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"47AF","47AF","47AF","1"
NULL,"presentation_trials_main","html-keyboard-response","41","107881","0.0-4.0-2.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","42","108882","0.0-4.0-2.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","43","109883","0.0-4.0-2.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","44","110885","0.0-4.0-2.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","45","111886","0.0-4.0-2.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","46","115887","0.0-4.0-2.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"25EG","25EG","25EG","1"
NULL,"presentation_trials_main","html-keyboard-response","47","116889","0.0-4.0-3.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","48","117890","0.0-4.0-3.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","49","118891","0.0-4.0-3.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","50","119892","0.0-4.0-3.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","51","120893","0.0-4.0-3.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","52","121895","0.0-4.0-3.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","53","125783","0.0-4.0-3.0-6.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"37ABD","37ABD","37ABD","1"
NULL,"presentation_trials_main","html-keyboard-response","54","126784","0.0-4.0-4.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","55","127785","0.0-4.0-4.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","56","128787","0.0-4.0-4.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">K</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","57","129788","0.0-4.0-4.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","58","130789","0.0-4.0-4.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","59","131790","0.0-4.0-4.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","60","139023","0.0-4.0-4.0-6.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"25CFK","25CFK","25CFK","1"
NULL,"presentation_trials_main","html-keyboard-response","61","140025","0.0-4.0-5.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","62","141026","0.0-4.0-5.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">M</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","63","142027","0.0-4.0-5.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">H</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","64","143028","0.0-4.0-5.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","65","144029","0.0-4.0-5.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","66","145030","0.0-4.0-5.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","67","155031","0.0-4.0-5.0-6.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"14EHM","14EHM","14EHM","1"
NULL,"presentation_trials_main","html-keyboard-response","68","156032","0.0-4.0-6.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","69","157041","0.0-4.0-6.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">9</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","70","158042","0.0-4.0-6.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","71","159043","0.0-4.0-6.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">L</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","72","160051","0.0-4.0-6.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","73","161052","0.0-4.0-6.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","74","162054","0.0-4.0-6.0-6.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","75","166791","0.0-4.0-6.0-7.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"259AGL","259AGL","259AGL","1"
NULL,"presentation_trials_main","html-keyboard-response","76","167793","0.0-4.0-7.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","77","168795","0.0-4.0-7.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","78","169796","0.0-4.0-7.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">N</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","79","170797","0.0-4.0-7.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","80","171799","0.0-4.0-7.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","81","172801","0.0-4.0-7.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","82","173802","0.0-4.0-7.0-6.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","83","181823","0.0-4.0-7.0-7.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,NULL,NULL,"37BDFN","37BDFN","37BDFN","1"
NULL,"presentation_trials_main","html-keyboard-response","84","182825","0.0-4.0-8.0-0.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","85","183826","0.0-4.0-8.0-1.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","86","184827","0.0-4.0-8.0-2.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","87","185828","0.0-4.0-8.0-3.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">Q</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","88","186829","0.0-4.0-8.0-4.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">H</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","89","187831","0.0-4.0-8.0-5.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,"<div style=""font-size: 48px;"">8</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","90","188832","0.0-4.0-8.0-6.0","6233409","control","2025/8/8 11:32:35","2025/8/8 11:37:05",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
