success,trial_type,trial_index,time_elapsed,internal_node_id,ID,condition,StartTime,EndTime,task,rt,stimulus,response,view_history,trial_type_custom,rt_pra_or_main,delay
NULL,html-keyboard-response,128,224880,0.0-6.0-3.27,5398551,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,129,225112,0.0-6.0-0.28,5398551,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,231,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,130,226113,0.0-6.0-1.28,5398551,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,131,228544,0.0-6.0-2.28,5398551,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2430,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2059
NULL,html-keyboard-response,132,229045,0.0-6.0-3.28,5398551,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,133,229360,0.0-6.0-0.29,5398551,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,314,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,134,230361,0.0-6.0-1.29,5398551,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,135,233032,0.0-6.0-2.29,5398551,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2671,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2322
NULL,html-keyboard-response,136,233533,0.0-6.0-3.29,5398551,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,137,235688,0.0-7.0,5398551,control,2025/8/8 11:24,2025/8/8 11:28,task_description,2155,"<p style=""text-align: left"">おつかれさまでした。</p>
        <p><br><br></p>
        <p style=""text-align: left"">次に、本課題の際に行ってもらう課題の説明に移ります。</p>
        <p style=""text-align: left""><strong>準備ができたらスペースキーを押してください。</strong></p>", ,NULL,NULL,NULL,NULL
1,preload,0,42,0.0-0.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,fullscreen,1,3323,0.0-1.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,FullScreen,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,html-button-response,2,10249,0.0-2.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,check_volume,6923,"
        <p style=""text-align: left"">はじめに、この後の実験で使う音声の音量を調整してください。</p>
        <p style=""text-align: left"">以下に提示されている「音を流す」ボタンを押すと音（短いビープ音）が流れますので、</p>
        <p style=""text-align: left"">適切な音量となるようにPCやイヤホンの設定をお願いします。</p>
        <p><button id=""play-sound-button"">音を流す</button></p>
        <p style=""text-align: left""><b>この音は以降も使うので、ここで設定した内容は、この研究のすべての実験が終わるまで変更しないでください。</b></p>
        <p><br></p>
    ",0,NULL,NULL,NULL,NULL
NULL,instructions,3,65057,0.0-3.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,main_task_inst_tl,54807,NULL,NULL,Array,NULL,NULL,NULL
NULL,html-keyboard-response,4,67093,0.0-4.0-0.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,2034,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,5,68104,0.0-4.0-1.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,6,69921,0.0-4.0-2.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,1815,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,practice,1208
NULL,html-keyboard-response,7,70430,0.0-4.0-3.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,8,71866,0.0-4.0-0.1,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,1435,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,9,72878,0.0-4.0-1.1,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,10,75724,0.0-4.0-2.1,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2845,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,practice,2547
NULL,html-keyboard-response,11,76239,0.0-4.0-3.1,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,12,77643,0.0-4.0-0.2,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,1402,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,13,78646,0.0-4.0-1.2,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,14,81721,0.0-4.0-2.2,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,3073,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,practice,2772
NULL,html-keyboard-response,15,82223,0.0-4.0-3.2,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,16,90756,0.0-5.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,NULL,8531,"<p style=""text-align: left"">練習は以上です。</p>
               <p style=""text-align: left"">この後、本番課題に入ります。</p>
               <p style=""text-align: left"">ビープ音の音量が気になる方は、パソコンの音量設定をここで変更ください。</p>
               <p style=""text-align: left""><strong>本番も、ビープ音が聞こえ次第すぐにTabキーを押してください。</strong></p>
               <p><br><br></p>
               <p><strong>準備ができたらスペースキーを押してください。</strong></p>", ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,17,92050,0.0-6.0-0.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,1293,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,18,93056,0.0-6.0-1.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,19,96046,0.0-6.0-2.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2988,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2727
NULL,html-keyboard-response,20,96558,0.0-6.0-3.0,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,21,97867,0.0-6.0-0.1,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,1307,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,22,98877,0.0-6.0-1.1,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,23,100621,0.0-6.0-2.1,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,1742,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1470
NULL,html-keyboard-response,24,101122,0.0-6.0-3.1,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,25,101787,0.0-6.0-0.2,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,664,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,26,102790,0.0-6.0-1.2,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,27,104826,0.0-6.0-2.2,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2034,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1760
NULL,html-keyboard-response,28,105341,0.0-6.0-3.2,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,29,105962,0.0-6.0-0.3,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,620,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,30,106977,0.0-6.0-1.3,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,31,110041,0.0-6.0-2.3,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,3063,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2810
NULL,html-keyboard-response,32,110543,0.0-6.0-3.3,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,33,111086,0.0-6.0-0.4,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,543,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,34,112094,0.0-6.0-1.4,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,35,114822,0.0-6.0-2.4,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2727,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2447
NULL,html-keyboard-response,36,115323,0.0-6.0-3.4,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,37,115834,0.0-6.0-0.5,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,509,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,38,116845,0.0-6.0-1.5,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,39,118505,0.0-6.0-2.5,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,1659,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1366
NULL,html-keyboard-response,40,119007,0.0-6.0-3.5,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,41,119616,0.0-6.0-0.6,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,608,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,42,120621,0.0-6.0-1.6,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,43,122744,0.0-6.0-2.6,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2121,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1855
NULL,html-keyboard-response,44,123259,0.0-6.0-3.6,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,45,123798,0.0-6.0-0.7,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,538,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,46,124814,0.0-6.0-1.7,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,47,128053,0.0-6.0-2.7,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,3239,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2948
NULL,html-keyboard-response,48,128556,0.0-6.0-3.7,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,49,129110,0.0-6.0-0.8,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,554,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,50,130126,0.0-6.0-1.8,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,51,132175,0.0-6.0-2.8,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2048,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1761
NULL,html-keyboard-response,52,132676,0.0-6.0-3.8,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,53,133260,0.0-6.0-0.9,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,583,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,54,134276,0.0-6.0-1.9,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,55,136383,0.0-6.0-2.9,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2105,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1836
NULL,html-keyboard-response,56,136892,0.0-6.0-3.9,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,57,137601,0.0-6.0-0.10,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,708,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,58,138610,0.0-6.0-1.10,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,59,140787,0.0-6.0-2.10,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2176,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1902
NULL,html-keyboard-response,60,141292,0.0-6.0-3.10,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,61,141801,0.0-6.0-0.11,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,508,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,62,142810,0.0-6.0-1.11,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,63,144876,0.0-6.0-2.11,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2064,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1787
NULL,html-keyboard-response,64,145390,0.0-6.0-3.11,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,65,145974,0.0-6.0-0.12,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,582,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,66,146978,0.0-6.0-1.12,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,67,148577,0.0-6.0-2.12,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,1597,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1281
NULL,html-keyboard-response,68,149090,0.0-6.0-3.12,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,69,149611,0.0-6.0-0.13,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,520,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,70,150623,0.0-6.0-1.13,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,71,153317,0.0-6.0-2.13,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2693,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2417
NULL,html-keyboard-response,72,153824,0.0-6.0-3.13,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,73,154324,0.0-6.0-0.14,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,499,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,74,155326,0.0-6.0-1.14,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,75,157617,0.0-6.0-2.14,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2289,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1927
NULL,html-keyboard-response,76,158122,0.0-6.0-3.14,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,77,158579,0.0-6.0-0.15,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,456,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,78,159592,0.0-6.0-1.15,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,79,162302,0.0-6.0-2.15,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2708,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2456
NULL,html-keyboard-response,80,162806,0.0-6.0-3.15,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,81,163178,0.0-6.0-0.16,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,371,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,82,164192,0.0-6.0-1.16,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,83,166970,0.0-6.0-2.16,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2777,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2509
NULL,html-keyboard-response,84,167473,0.0-6.0-3.16,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,85,168087,0.0-6.0-0.17,3260097,control,2025/8/8 11:24,2025/8/8 11:28,start_screen,612,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,86,169092,0.0-6.0-1.17,3260097,control,2025/8/8 11:24,2025/8/8 11:28,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,87,171904,0.0-6.0-2.17,3260097,control,2025/8/8 11:24,2025/8/8 11:28,rt_trial,2810,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2574
NULL,html-keyboard-response,88,172410,0.0-6.0-3.17,3260097,control,2025/8/8 11:24,2025/8/8 11:28,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
